Feature ID	Taxon	Confidence
ESV_37378.1336	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Coleofasciculaceae;  g__Coleofasciculus_PCC-7420; s__	0.9999999567816653
ESV_37389.1508	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Subgroup_17; f__; g__; s__	0.9999999993748929
ESV_37394.1477	k__Bacteria;  p__Acidobacteriota;  c__Blastocatellia;  o__Blastocatellales;  f__Blastocatellaceae;  g__Stenotrophobacter; s__	0.9855597238388356
ESV_37405.1347	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Anaerococcus;  g__Anaerococcus_sp._HMSC068A02; s__	0.9416117768372685
ESV_37416.1515	k__Bacteria;  p__Acidobacteriota;  c__Blastocatellia;  o__Pyrinomonadales;  f__Pyrinomonadaceae;  g__RB41; s__	0.9999999990567403
ESV_37421.1442	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Chitinophagales; f__; g__; s__	0.9982897320778111
ESV_37427.1396	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Erysipelotrichales;  f__Erysipelotrichaceae;  g__Faecalibaculum; s__	0.8214068330600157
ESV_37498.1486	k__Bacteria;  p__Acetothermia;  c__Acetothermiia; o__; f__; g__; s__	0.9999999999981242
ESV_37512.1508	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Vicinamibacterales; f__; g__; s__	0.9999730722616499
ESV_37522.1508	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Vicinamibacterales; f__; g__; s__	0.9999676765168273
ESV_37547.1461	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae	0.9999996491580306
ESV_37549.1495	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Limnohabitans; s__	0.9787556250878994
ESV_37556.1497	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Christensenellales;  f__Christensenellaceae;  g__Christensenellaceae_R-7_group; s__	0.9965979733605056
ESV_37607.1444	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Acidaminococcales;  f__Acidaminococcaceae;  g__Phascolarctobacterium;  s__Phascolarctobacterium_faecium	0.9998415981656774
ESV_37624.1392	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Erysipelotrichales;  f__Erysipelotrichaceae;  g__Faecalibaculum; s__	0.9241896884188442
ESV_37626.1389	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia; s__	0.9870349426423735
ESV_37632.1371	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Haloplasmatales;  f__Haloplasmataceae;  g__Haloplasma; s__	0.9999889660045894
ESV_37648.1517	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	0.9998514348084324
ESV_37727.1405	k__Bacteria;  p__WS1; c__; o__; f__; g__; s__	0.9999999812266085
ESV_37738.1531	k__Bacteria;  p__Desulfobacterota;  c__Desulfobacteria;  o__Desulfatiglandales;  f__Desulfatiglandaceae;  g__Desulfatiglans; s__	0.9967407965058657
ESV_37762.1357	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae	0.7835695705912104
ESV_37777.1365	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Streptococcaceae;  g__Streptococcus	0.9999999999880129
ESV_37780.1367	k__Bacteria;  p__Actinobacteriota;  c__Coriobacteriia;  o__Coriobacteriales;  f__Coriobacteriaceae;  g__Collinsella;  s__Collinsella_aerofaciens	0.9026920730345086
ESV_37825.1352	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Diaphorobacter;  s__Diaphorobacter_nitroreducens	0.7285896566752417
ESV_37883.1486	k__Bacteria;  p__Acidobacteriota;  c__Subgroup_25; o__; f__; g__; s__	0.9999604684087687
ESV_37889.1515	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus;  s__Bacillus_krulwichiae	0.9782444564349765
ESV_37942.1392	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Moraxellaceae;  g__Acinetobacter;  s__Acinetobacter_venetianus	0.957107836889849
ESV_37945.1398	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Barnesiellaceae;  g__Barnesiella; s__	0.8829875552465782
ESV_37946.1390	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia	0.9999127365370741
ESV_37960.1492	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Chitinophagales;  f__Chitinophagaceae;  g__Ferruginibacter; s__	0.8658469676910427
ESV_37980.1392	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Tannerellaceae;  g__Parabacteroides;  s__Parabacteroides_merdae	0.9999557884248366
ESV_37993.1557	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Escherichia-Shigella; s__	0.9858684419948703
ESV_37996.1344	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Beijerinckiaceae;  g__Methylorosula; s__	0.8382540297272402
ESV_38001.1350	k__Bacteria;  p__Acidobacteriota;  c__Acidobacteriae;  o__Bryobacterales;  f__Bryobacteraceae;  g__Bryobacter; s__	0.8199742225326195
ESV_38024.1414	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__Chthoniobacterales;  f__Chthoniobacteraceae;  g__Ca_Udaeobacter; s__	0.9999823416897468
ESV_38025.1383	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Nitrosomonadaceae;  g__Ellin6067; s__	0.9999999996690576
ESV_38049.1504	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Methylophilaceae;  g__OM43_clade; s__	0.9998381497824117
ESV_38052.1385	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Chitinophagales;  f__Chitinophagaceae;  g__Flavisolibacter; s__	0.9952934279443872
ESV_38074.1453	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Cohaesibacter; s__	0.826304192684269
ESV_38116.1368	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Streptococcaceae;  g__Streptococcus; s__	0.8855369800007048
ESV_38124.1376	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Christensenellales;  f__Christensenellaceae;  g__Christensenellaceae_R-7_group; s__	0.9999999273279085
ESV_38142.1449	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Paludibacteraceae; g__; s__	0.8507058851329525
ESV_38146.1475	k__Bacteria;  p__Desulfobacterota;  c__Desulfovibrionia;  o__Desulfovibrionales;  f__Desulfovibrionaceae;  g__Desulfovibrio; s__	0.9999806561093816
ESV_38154.1456	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae	0.9999999995767856
ESV_38162.1463	k__Bacteria;  p__Spirochaetota;  c__Spirochaetia;  o__Spirochaetales;  f__Spirochaetaceae;  g__Sphaerochaeta; s__	0.9821940637071498
ESV_38176.1374	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__Verrucomicrobiales;  f__Akkermansiaceae;  g__Akkermansia;  s__Akkermansia_muciniphila	0.931576311312616
ESV_38215.1540	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus;  s__Bacillus_anthracis	0.9771058733386188
ESV_38296.1393	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__F082; g__; s__	0.9999999956486363
ESV_38362.1446	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae	0.9999367706712915
ESV_38372.1452	k__Bacteria;  p__Acidobacteriota;  c__Acidobacteriae;  o__Acidobacteriales;  f__Acidobacteriaceae_Subgroup_1; g__; s__	0.7005508683301346
ESV_38378.1372	k__Bacteria;  p__Gemmatimonadota;  c__Gemmatimonadetes;  o__Gemmatimonadales;  f__Gemmatimonadaceae; g__; s__	0.9998919292771373
ESV_38393.1390	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Christensenellales;  f__Christensenellaceae;  g__Christensenellaceae_R-7_group; s__	0.999999743035379
ESV_38431.1463	k__Bacteria;  p__Chloroflexi;  c__Anaerolineae;  o__Anaerolineales;  f__Anaerolineaceae; g__; s__	0.9999999373685589
ESV_38449.1481	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Pirellulales;  f__Pirellulaceae;  g__Blastopirellula; s__	0.9999999607225626
ESV_38453.1393	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Eubacterium_coprostanoligenes_group; g__; s__	0.9999976928228206
ESV_38510.1541	k__Bacteria;  p__CK-2C2-2; c__; o__; f__; g__; s__	0.9985146162608317
ESV_38520.1371	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Izemoplasmatales;  f__Izemoplasmataceae; g__; s__	0.9999999390471449
ESV_38521.1393	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Roseburia;  s__Roseburia_faecis	0.8977988526508665
ESV_38590.1544	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Burkholderiaceae;  g__Ralstonia; s__	0.9998285677372171
ESV_38614.1421	k__Bacteria;  p__Patescibacteria;  c__Parcubacteria; o__; f__; g__; s__	0.9999897794083296
ESV_38641.1340	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Ruminococcus; s__	0.9865454661232556
ESV_38642.1365	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae;  g__Colidextribacter; s__	0.9812396801792
ESV_38646.1340	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium;  s__Corynebacterium_tuberculostearicum	0.9862149803850601
ESV_38654.1393	k__Bacteria;  p__Actinobacteriota;  c__Thermoleophilia;  o__Gaiellales; f__; g__; s__	0.9993333503909901
ESV_38666.1397	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Prevotellaceae;  g__Prevotellaceae_UCG-001; s__	0.984616438123177
ESV_38697.1341	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium;  s__Corynebacterium_kroppenstedtii	0.9999996763222567
ESV_38699.1330	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Eubacterium_siraeum_group; s__	0.9999999858474099
ESV_38721.1430	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales;  f__Veillonellaceae;  g__Veillonella	0.9999999999999575
ESV_38730.1404	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	0.9999999466413684
ESV_38759.1499	k__Bacteria;  p__Desulfobacterota;  c__Desulfuromonadia;  o__Bradymonadales;  f__Bradymonadaceae; g__; s__	0.993641404188055
ESV_38794.1501	k__Bacteria;  p__Bacteroidota;  c__Rhodothermia;  o__Balneolales;  f__Balneolaceae;  g__Rhodohalobacter; s__	0.9624570574183322
ESV_38797.1431	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae;  g__Rhodobaculum; s__	0.9996997539340277
ESV_38836.1442	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Agathobacter;  s__Eubacterium_rectale	0.9658811928497281
ESV_38857.1378	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Gemellaceae;  g__Gemella; s__	0.7062729043350255
ESV_38863.1357	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Diplorickettsiales;  f__Diplorickettsiaceae;  g__Aquicella; s__	0.9999999404909108
ESV_38868.1439	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia	0.9999999999577729
ESV_38875.1404	k__Bacteria;  p__Desulfobacterota;  c__Desulfobulbia;  o__Desulfobulbales;  f__Desulfocapsaceae; g__; s__	0.8785078365282109
ESV_38892.1426	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae; g__; s__	0.996185589929643
ESV_38893.1454	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Subdoligranulum; s__	0.9146597068260348
ESV_38926.1456	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Prevotellaceae;  g__Prevotellaceae_UCG-001; s__	0.9712425743311993
ESV_38937.1486	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	0.9999999964019821
ESV_38947.1367	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Streptococcaceae;  g__Streptococcus	0.999999999904402
ESV_38994.1554	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Salmonella; s__	0.7822953091083722
ESV_39000.1376	k__Bacteria;  p__Myxococcota;  c__Polyangia;  o__Polyangiales;  f__Polyangiaceae;  g__Pajaroellobacter; s__	0.9854896312642555
ESV_39006.1500	k__Bacteria;  p__Dadabacteria;  c__Dadabacteriia;  o__Dadabacteriales; f__; g__; s__	0.9999999999237161
ESV_39044.1361	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__Neisseria;  s__Neisseria_macacae	0.7173273491151314
ESV_39050.1498	k__Bacteria;  p__Firmicutes;  c__Limnochordia;  o__Limnochordales;  f__Limnochordaceae; g__; s__	0.9999239352836967
ESV_39063.1519	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus	0.9337395011542622
ESV_39066.1524	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Pirellulales;  f__Pirellulaceae;  g__Pir4_lineage; s__	0.7275672357170817
ESV_39111.1476	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__Sphingomonadaceae;  g__Sphingopyxis	0.9971616306454827
ESV_39129.1503	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Monoglobales;  f__Monoglobaceae;  g__Monoglobus; s__	0.9933892567240148
ESV_39141.1393	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae; g__; s__	0.9844344231521868
ESV_39181.1394	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae; g__; s__	0.9938690973631469
ESV_39194.1449	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Dysgonomonadaceae; g__; s__	0.9696125832252447
ESV_39213.1390	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Ruminococcus_gnavus_group; s__	0.9284870502874696
ESV_39215.1341	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium;  s__Corynebacterium_aquatimens	0.9875533707438529
ESV_39284.1450	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales;  f__Veillonellaceae;  g__Veillonella	1.0000000000000064
ESV_39304.1392	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae; g__; s__	0.9168733819395233
ESV_39319.1391	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia;  s__Blautia_obeum	0.9764312399021731
ESV_39335.1345	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Propionibacteriaceae;  g__Cutibacterium	0.9999999999331775
ESV_39344.1376	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus; s__	0.7231004397920167
ESV_39352.1392	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia;  s__Blautia_wexlerae	0.9844062848093409
ESV_39398.1391	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Anaerostipes	0.9999989911157698
ESV_39434.1545	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae	0.9951878319560681
ESV_39464.1395	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas;  s__Pseudomonas_fluorescens	0.8965728736220518
ESV_39479.1470	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Flavobacterium	0.9999989030892
ESV_39490.1530	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Salmonella; s__	0.866414891208375
ESV_39510.1361	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium;  s__Corynebacterium_durum	0.999208785766207
ESV_39519.1389	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia; s__	0.9992468417550008
ESV_39525.1358	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae;  g__UCG-003; s__	0.9998781976743051
ESV_39551.1390	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Oxalobacteraceae;  g__Janthinobacterium;  s__Janthinobacterium_lividum	0.7692776833776888
ESV_39587.1467	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae	0.9999998998301506
ESV_39614.1501	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae;  g__NK4A214_group; s__	0.9999419570353927
ESV_39620.1519	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	0.9973783180199614
ESV_39627.1393	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Cryomorphaceae;  g__Owenweeksia; s__	0.9999926106365418
ESV_39655.1356	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Ruminococcus; s__	0.8882383898209364
ESV_39666.1492	k__Bacteria;  p__Chloroflexi;  c__Anaerolineae;  o__Anaerolineales;  f__Anaerolineaceae; g__; s__	0.9999999971118427
ESV_39683.1393	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia;  s__Blautia_obeum	0.981194748465836
ESV_39694.1521	k__Bacteria;  p__Elusimicrobiota;  c__Lineage_IIa; o__; f__; g__; s__	0.9999939841016693
ESV_39708.1348	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Propionibacteriaceae;  g__Cutibacterium	0.9999999999811985
ESV_39721.1398	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas;  s__Pseudomonas_fluorescens	0.9589959589815515
ESV_39768.1471	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Enterococcaceae;  g__Enterococcus	0.9999998576344148
ESV_39795.1555	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus; s__	0.9590200071808797
ESV_39809.1519	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Burkholderiaceae;  g__Burkholderia-Caballeronia-Paraburkholderia; s__	0.9611223600324009
ESV_39837.1372	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus;  s__Staphylococcus_cohnii	0.9883572801165575
ESV_39845.1305	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__Sphingomonadaceae;  g__Sphingobium; s__	0.7953719806654751
ESV_39849.1507	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Christensenellales;  f__Christensenellaceae;  g__Christensenellaceae_R-7_group; s__	0.9999999995699227
ESV_39860.1425	k__Bacteria;  p__Bdellovibrionota;  c__Bdellovibrionia;  o__Bdellovibrionales;  f__Bdellovibrionaceae;  g__Bdellovibrio; s__	0.9999332075087864
ESV_39864.1497	k__Bacteria;  p__Firmicutes;  c__Desulfotomaculia;  o__Desulfotomaculales;  f__Desulfofarcimen; g__; s__	0.9999998744556898
ESV_39865.1407	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidaceae;  g__Bacteroides; s__	0.9138249179484804
ESV_39873.1542	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia; s__	0.8333018439604157
ESV_39949.1344	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Peptostreptococcaceae;  g__Romboutsia	0.9996117837950126
ESV_39965.1358	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Moraxellaceae;  g__Acinetobacter; s__	0.7907322819588068
ESV_39966.1477	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9998503033377655
ESV_39989.1384	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria	0.9998388086213589
ESV_39990.1477	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Shewanellaceae;  g__Psychrobium; s__	0.9999873986293314
ESV_39997.1466	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Steroidobacterales;  f__Woeseiaceae;  g__Woeseia; s__	0.9999826451688891
ESV_40012.1352	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Sphingobacteriales;  f__Sphingobacteriaceae;  g__Mucilaginibacter; s__	0.9989189403621446
ESV_40034.1557	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Paenibacillales;  f__Paenibacillaceae;  g__Paenibacillus;  s__Paenibacillus_humicus	0.9999994126700378
ESV_40041.1343	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium	0.9999991032782477
ESV_40046.1357	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Fenollaria; g__; s__	1.0
ESV_40051.1513	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__Planomicrobium	0.8780033207816145
ESV_40053.1528	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Dermabacteraceae;  g__Brachybacterium;  s__Brachybacterium_ginsengisoli	0.7436712569946338
ESV_40054.1396	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae; g__; s__	0.9969774185288318
ESV_40060.1363	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Peptostreptococcaceae;  g__Romboutsia;  s__Romboutsia_ilealis	0.816420270084753
ESV_40085.1454	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Chroococcidiopsaceae; g__; s__	0.9822895321473983
ESV_40093.1395	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas	0.9999998400471614
ESV_40119.1482	k__Bacteria;  p__Actinobacteriota;  c__Acidimicrobiia;  o__Microtrichales; f__; g__; s__	0.999791617511796
ESV_40126.1462	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Epulopiscium; s__	0.9999998467100799
ESV_40128.1392	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae; g__; s__	0.8516911429996442
ESV_40159.1396	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	0.9999992168182186
ESV_40196.1520	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Vicinamibacterales; f__; g__; s__	0.9999635556585625
ESV_40216.1403	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Hafniaceae;  g__Hafnia-Obesumbacterium; s__	0.9555221962192607
ESV_40237.1372	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus; s__	0.8283605161433256
ESV_40242.1398	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas	0.9999999895309286
ESV_40300.1449	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales	0.9999973300581868
ESV_40314.1342	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Lawsonella; s__	0.9970382585722908
ESV_40323.1395	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Chromatiales;  f__Sedimenticolaceae;  g__Sedimenticola; s__	0.9891011990684776
ESV_40337.1383	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Lachnospiraceae_AC2044_group; s__	0.9997944678830634
ESV_40342.1436	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__SAR11_clade;  f__Clade_I; g__; s__	0.9649261728216347
ESV_40351.1512	k__Bacteria;  p__Patescibacteria;  c__ABY1;  o__Ca_Magasanikbacteria; f__; g__; s__	0.9974435875630993
ESV_40364.1400	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	0.7095256087357795
ESV_40375.1540	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus;  s__Bacillus_velezensis	0.9103618302235637
ESV_40393.1497	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Methylococcales;  f__Cycloclasticaceae;  g__Cycloclasticus; s__	0.998735569531513
